364, 284, 414, 316
353, 259, 388, 311
319, 291, 371, 321
358, 293, 401, 329
360, 264, 412, 312
325, 270, 377, 314
350, 297, 381, 340
364, 284, 414, 316
377, 256, 411, 307
377, 256, 411, 307
386, 280, 434, 312
371, 293, 402, 336
382, 261, 431, 308
381, 290, 419, 324
348, 293, 397, 334
386, 280, 434, 312
371, 293, 402, 336
343, 288, 395, 319
381, 290, 419, 324
348, 293, 397, 334
352, 268, 400, 311
371, 293, 402, 336
343, 288, 395, 319
377, 256, 411, 307
377, 257, 411, 307
378, 291, 421, 339
371, 293, 402, 335
383, 261, 431, 308
377, 291, 421, 339
348, 292, 397, 334
386, 280, 434, 312
378, 291, 421, 339
343, 288, 395, 319
380, 290, 419, 324
378, 291, 421, 339
352, 268, 400, 311
371, 293, 402, 335
378, 291, 421, 339
377, 257, 411, 307
377, 256, 411, 307
343, 288, 395, 319
371, 293, 402, 336
382, 261, 431, 308
352, 268, 400, 311
348, 293, 397, 334
386, 280, 434, 312
377, 256, 411, 307
343, 288, 395, 319
381, 290, 419, 324
382, 261, 431, 308
352, 268, 400, 311
371, 293, 402, 336
386, 280, 434, 312
399, 253, 431, 302
399, 253, 431, 302
405, 275, 450, 307
391, 289, 422, 331
403, 257, 448, 302
401, 286, 436, 318
370, 288, 417, 330
405, 275, 450, 307
391, 289, 422, 331
366, 283, 416, 316
401, 286, 436, 318
370, 288, 417, 330
377, 265, 421, 306
391, 289, 422, 331
366, 283, 416, 316
399, 253, 431, 302
398, 253, 431, 302
400, 286, 442, 329
391, 289, 422, 330
403, 257, 448, 303
400, 286, 442, 329
370, 288, 417, 330
406, 276, 450, 306
400, 286, 442, 329
366, 284, 416, 316
401, 286, 436, 318
400, 286, 442, 329
377, 265, 420, 306
391, 289, 422, 330
400, 286, 442, 329
398, 253, 431, 302
399, 253, 431, 302
366, 283, 416, 316
391, 289, 422, 331
403, 257, 448, 302
377, 265, 421, 306
370, 288, 417, 330
405, 275, 450, 307
399, 253, 431, 302
366, 283, 416, 316
401, 286, 436, 318
403, 257, 448, 302
377, 265, 421, 306
391, 289, 422, 331
405, 275, 450, 307
418, 249, 449, 297
418, 249, 449, 297
423, 271, 463, 301
409, 285, 439, 325
422, 252, 463, 297
419, 281, 450, 312
391, 284, 435, 325
423, 271, 463, 301
409, 285, 439, 325
387, 279, 434, 311
419, 281, 450, 312
391, 284, 435, 325
399, 261, 439, 301
409, 285, 439, 325
387, 279, 434, 311
418, 249, 449, 297
418, 249, 449, 297
420, 281, 456, 317
409, 285, 439, 325
422, 252, 463, 297
419, 281, 456, 317
391, 284, 435, 325
423, 271, 463, 301
420, 281, 455, 317
387, 279, 434, 311
419, 281, 450, 312
420, 281, 455, 317
399, 261, 438, 300
409, 285, 439, 325
420, 281, 456, 317
418, 249, 449, 297
418, 249, 449, 297
387, 279, 434, 311
409, 285, 439, 325
422, 252, 463, 297
399, 261, 439, 301
391, 284, 435, 325
423, 271, 463, 301
418, 249, 449, 297
387, 279, 434, 311
419, 281, 450, 312
422, 252, 463, 297
399, 261, 439, 301
409, 285, 439, 325
423, 271, 463, 301
181, 228, 213, 278
181, 228, 213, 278
194, 261, 244, 294
190, 268, 221, 312
191, 239, 232, 283
194, 266, 240, 311
178, 263, 211, 299
194, 261, 244, 294
190, 268, 221, 312
166, 253, 207, 285
194, 266, 240, 311
178, 263, 211, 299
166, 233, 208, 280
190, 268, 221, 312
166, 253, 207, 285
181, 228, 213, 278
181, 228, 212, 278
169, 262, 210, 303
190, 268, 221, 312
191, 239, 231, 283
170, 262, 210, 302
179, 263, 211, 298
195, 261, 244, 294
170, 262, 210, 303
166, 253, 207, 285
194, 266, 240, 311
169, 262, 210, 303
167, 233, 208, 280
190, 268, 221, 312
169, 262, 210, 303
181, 228, 212, 278
181, 228, 213, 278
166, 253, 207, 285
190, 268, 221, 312
191, 239, 232, 283
166, 233, 208, 280
178, 263, 211, 299
194, 261, 244, 294
181, 228, 213, 278
166, 253, 207, 285
194, 266, 240, 311
191, 239, 232, 283
166, 233, 208, 280
190, 268, 221, 312
194, 261, 244, 294
198, 231, 232, 284
198, 231, 232, 284
213, 265, 266, 299
207, 272, 240, 318
209, 242, 255, 288
213, 270, 262, 316
193, 267, 230, 304
213, 265, 266, 299
207, 272, 240, 318
179, 257, 225, 290
213, 270, 262, 316
193, 267, 230, 304
181, 235, 227, 285
207, 272, 240, 318
179, 257, 225, 290
198, 231, 232, 284
199, 231, 232, 284
183, 267, 231, 314
208, 272, 240, 318
209, 242, 255, 288
183, 267, 230, 314
193, 268, 230, 304
213, 265, 266, 298
183, 267, 230, 314
179, 257, 225, 289
212, 270, 262, 316
184, 267, 231, 314
181, 235, 227, 285
208, 272, 240, 318
183, 267, 231, 314
199, 231, 232, 284
198, 231, 232, 284
179, 257, 225, 290
207, 272, 240, 318
209, 242, 255, 288
181, 235, 227, 285
193, 267, 230, 304
213, 265, 266, 299
198, 231, 232, 284
179, 257, 225, 290
213, 270, 262, 316
209, 242, 255, 288
181, 235, 227, 285
207, 272, 240, 318
213, 265, 266, 299
219, 233, 254, 289
219, 233, 254, 289
235, 269, 290, 302
227, 276, 261, 323
230, 245, 281, 293
233, 274, 285, 320
210, 271, 251, 310
235, 269, 290, 302
227, 276, 261, 323
196, 262, 245, 295
233, 274, 285, 320
210, 271, 251, 310
198, 239, 249, 290
227, 276, 261, 323
196, 262, 245, 295
219, 233, 254, 289
220, 233, 255, 289
205, 271, 253, 322
227, 276, 261, 323
230, 245, 281, 292
205, 271, 253, 323
210, 272, 251, 310
235, 269, 290, 301
206, 271, 253, 323
196, 262, 245, 294
233, 274, 285, 320
205, 271, 253, 323
198, 239, 248, 290
227, 276, 261, 323
205, 271, 253, 322
220, 233, 255, 289
219, 233, 254, 289
196, 262, 245, 295
227, 276, 261, 323
230, 245, 281, 293
198, 239, 249, 290
210, 271, 251, 310
235, 269, 290, 302
219, 233, 254, 289
196, 262, 245, 295
233, 274, 285, 320
230, 245, 281, 293
198, 239, 249, 290
227, 276, 261, 323
235, 269, 290, 302
244, 235, 279, 293
244, 235, 279, 293
261, 271, 315, 304
251, 279, 284, 327
254, 246, 309, 297
256, 276, 310, 322
229, 275, 274, 315
261, 271, 315, 304
251, 279, 284, 327
215, 266, 268, 299
256, 276, 310, 322
229, 275, 274, 315
218, 242, 272, 294
251, 279, 284, 327
215, 266, 268, 299
244, 235, 279, 293
243, 235, 279, 292
232, 275, 279, 329
250, 279, 284, 326
254, 246, 308, 297
233, 275, 279, 329
229, 275, 274, 315
261, 271, 315, 303
233, 275, 279, 330
215, 265, 268, 299
256, 276, 310, 323
232, 275, 279, 329
218, 242, 273, 294
250, 279, 284, 326
232, 275, 279, 329
243, 235, 279, 292
244, 235, 279, 293
215, 266, 268, 299
251, 279, 284, 327
254, 246, 309, 297
218, 242, 272, 294
229, 275, 274, 315
261, 271, 315, 304
244, 235, 279, 293
215, 266, 268, 299
256, 276, 310, 322
254, 246, 309, 297
218, 242, 272, 294
251, 279, 284, 327
261, 271, 315, 304
271, 237, 306, 295
271, 237, 306, 295
288, 273, 344, 304
275, 281, 308, 329
280, 247, 337, 298
282, 278, 335, 323
251, 277, 300, 319
288, 273, 344, 304
275, 281, 308, 329
237, 269, 292, 302
282, 278, 335, 323
251, 277, 300, 319
242, 244, 299, 297
275, 281, 308, 329
237, 269, 292, 302
271, 237, 306, 295
271, 237, 306, 295
263, 277, 306, 334
275, 281, 307, 329
280, 247, 337, 299
264, 277, 306, 333
251, 278, 300, 319
288, 273, 344, 303
263, 277, 306, 334
237, 269, 292, 302
282, 278, 335, 323
263, 277, 306, 334
242, 245, 299, 297
275, 281, 307, 329
263, 277, 306, 334
271, 237, 306, 295
271, 237, 306, 295
237, 269, 292, 302
275, 281, 308, 329
280, 247, 337, 298
242, 244, 299, 297
251, 277, 300, 319
288, 273, 344, 304
271, 237, 306, 295
237, 269, 292, 302
282, 278, 335, 323
280, 247, 337, 298
242, 244, 299, 297
275, 281, 308, 329
288, 273, 344, 304
300, 238, 335, 296
300, 238, 335, 296
317, 271, 372, 304
302, 281, 333, 330
307, 246, 366, 299
308, 278, 361, 321
275, 278, 327, 321
317, 271, 372, 304
302, 281, 333, 330
263, 271, 318, 304
308, 278, 361, 321
275, 278, 327, 321
268, 246, 327, 299
302, 281, 333, 330
263, 271, 318, 304
300, 238, 335, 296
300, 238, 335, 296
297, 278, 337, 335
302, 281, 333, 330
308, 246, 366, 299
297, 278, 338, 335
274, 278, 326, 322
317, 271, 372, 303
297, 278, 338, 335
263, 272, 318, 303
309, 278, 361, 322
297, 278, 337, 335
268, 246, 327, 299
302, 281, 333, 330
297, 278, 337, 335
300, 238, 335, 296
300, 238, 335, 296
263, 271, 318, 304
302, 281, 333, 330
307, 246, 366, 299
268, 246, 327, 299
275, 278, 327, 321
317, 271, 372, 304
300, 238, 335, 296
263, 271, 318, 304
308, 278, 361, 321
307, 246, 366, 299
268, 246, 327, 299
302, 281, 333, 330
317, 271, 372, 304
328, 237, 364, 295
328, 237, 364, 295
343, 269, 397, 302
328, 281, 359, 329
336, 244, 392, 297
335, 277, 384, 318
299, 278, 353, 323
343, 269, 397, 302
328, 281, 359, 329
290, 273, 347, 304
335, 277, 384, 318
299, 278, 353, 323
297, 247, 354, 298
328, 281, 359, 329
290, 273, 347, 304
328, 237, 364, 295
329, 237, 364, 295
329, 277, 371, 333
328, 281, 360, 329
336, 244, 392, 297
329, 277, 371, 333
299, 278, 353, 323
343, 269, 397, 301
328, 277, 371, 333
290, 273, 347, 303
335, 277, 384, 318
329, 277, 371, 333
297, 247, 354, 299
328, 281, 360, 329
329, 277, 371, 333
329, 237, 364, 295
328, 237, 364, 295
290, 273, 347, 304
328, 281, 359, 329
336, 244, 392, 297
297, 247, 354, 298
299, 278, 353, 323
343, 269, 397, 302
328, 237, 364, 295
290, 273, 347, 304
335, 277, 384, 318
336, 244, 392, 297
297, 247, 354, 298
328, 281, 359, 329
343, 269, 397, 302
355, 235, 391, 292
355, 235, 391, 292
367, 265, 420, 299
352, 278, 384, 326
362, 242, 416, 294
360, 274, 406, 314
325, 276, 378, 322
367, 265, 420, 299
352, 278, 384, 326
319, 271, 374, 304
360, 274, 406, 314
325, 276, 378, 322
326, 246, 381, 296
352, 278, 384, 326
319, 271, 374, 304
355, 235, 391, 292
355, 235, 391, 292
356, 274, 402, 328
352, 278, 385, 326
362, 242, 416, 294
356, 274, 402, 329
325, 276, 378, 322
367, 265, 419, 299
356, 274, 402, 329
319, 271, 374, 303
360, 275, 406, 314
356, 275, 402, 328
326, 246, 381, 296
352, 278, 385, 326
356, 274, 402, 328
355, 235, 391, 292
355, 235, 391, 292
319, 271, 374, 304
352, 278, 384, 326
362, 242, 416, 294
326, 246, 381, 296
325, 276, 378, 322
367, 265, 420, 299
355, 235, 391, 292
319, 271, 374, 304
360, 274, 406, 314
362, 242, 416, 294
326, 246, 381, 296
352, 278, 384, 326
367, 265, 420, 299
380, 233, 415, 288
380, 233, 415, 288
389, 261, 439, 294
374, 275, 407, 322
386, 238, 436, 289
384, 271, 425, 309
350, 274, 402, 320
389, 261, 439, 294
374, 275, 407, 322
344, 268, 399, 301
384, 271, 425, 309
350, 274, 402, 320
354, 244, 405, 292
374, 275, 407, 322
344, 268, 399, 301
380, 233, 415, 288
380, 233, 415, 288
382, 271, 429, 321
374, 276, 407, 322
386, 238, 436, 289
382, 271, 429, 322
350, 274, 402, 320
389, 261, 439, 294
382, 271, 429, 322
344, 268, 399, 301
384, 271, 425, 309
382, 271, 429, 322
353, 244, 405, 292
374, 276, 407, 322
382, 271, 429, 321
380, 233, 415, 288
380, 233, 415, 288
344, 268, 399, 301
374, 275, 407, 322
386, 238, 436, 289
354, 244, 405, 292
350, 274, 402, 320
389, 261, 439, 294
380, 233, 415, 288
344, 268, 399, 301
384, 271, 425, 309
386, 238, 436, 289
354, 244, 405, 292
374, 275, 407, 322
389, 261, 439, 294
402, 230, 436, 283
402, 230, 436, 283
409, 257, 455, 289
395, 271, 428, 317
407, 235, 453, 284
405, 267, 442, 304
373, 269, 422, 316
409, 257, 455, 289
395, 271, 428, 317
369, 264, 421, 298
405, 267, 442, 304
373, 269, 422, 316
379, 242, 426, 287
395, 271, 428, 317
369, 264, 421, 298
402, 230, 436, 283
402, 230, 436, 283
404, 266, 452, 313
395, 271, 427, 317
408, 235, 453, 285
404, 266, 452, 313
373, 269, 422, 316
410, 257, 455, 289
404, 266, 452, 313
369, 264, 421, 298
405, 267, 441, 304
405, 266, 452, 313
379, 242, 425, 287
395, 271, 427, 317
404, 266, 452, 313
402, 230, 436, 283
402, 230, 436, 283
369, 264, 421, 298
395, 271, 428, 317
407, 235, 453, 284
379, 242, 426, 287
373, 269, 422, 316
409, 257, 455, 289
402, 230, 436, 283
369, 264, 421, 298
405, 267, 442, 304
407, 235, 453, 284
379, 242, 426, 287
395, 271, 428, 317
409, 257, 455, 289
422, 228, 453, 277
422, 228, 453, 277
428, 253, 469, 284
413, 267, 445, 311
426, 232, 468, 279
423, 263, 456, 298
395, 265, 441, 311
428, 253, 469, 284
413, 267, 445, 311
391, 260, 440, 294
423, 263, 456, 298
395, 265, 441, 311
403, 239, 444, 282
413, 267, 445, 311
391, 260, 440, 294
422, 228, 453, 277
422, 228, 453, 277
425, 262, 467, 303
413, 267, 445, 311
426, 232, 468, 279
425, 262, 468, 303
395, 265, 441, 311
428, 252, 469, 284
425, 262, 467, 303
391, 260, 440, 293
424, 263, 456, 297
425, 262, 467, 303
403, 238, 443, 282
413, 267, 445, 311
425, 262, 467, 303
422, 228, 453, 277
422, 228, 453, 277
391, 260, 440, 294
413, 267, 445, 311
426, 232, 468, 279
403, 239, 444, 282
395, 265, 441, 311
428, 253, 469, 284
422, 228, 453, 277
391, 260, 440, 294
423, 263, 456, 298
426, 232, 468, 279
403, 239, 444, 282
413, 267, 445, 311
428, 253, 469, 284
178, 205, 209, 257
178, 205, 209, 257
189, 240, 240, 273
184, 248, 216, 296
186, 214, 228, 262
188, 245, 236, 294
173, 243, 207, 282
189, 240, 240, 273
184, 248, 216, 296
161, 233, 203, 265
188, 245, 236, 294
173, 243, 207, 282
162, 210, 204, 259
184, 248, 216, 296
161, 233, 203, 265
178, 205, 209, 257
178, 205, 208, 257
158, 240, 205, 283
185, 248, 216, 296
186, 214, 228, 263
158, 240, 205, 284
173, 242, 206, 282
189, 239, 240, 273
158, 240, 205, 283
161, 233, 203, 265
188, 245, 236, 294
158, 240, 205, 283
162, 210, 204, 259
185, 248, 216, 296
158, 240, 205, 283
178, 205, 208, 257
178, 205, 209, 257
161, 233, 203, 265
184, 248, 216, 296
186, 214, 228, 262
162, 210, 204, 259
173, 243, 207, 282
189, 240, 240, 273
178, 205, 209, 257
161, 233, 203, 265
188, 245, 236, 294
186, 214, 228, 262
162, 210, 204, 259
184, 248, 216, 296
189, 240, 240, 273
195, 206, 228, 262
195, 206, 228, 262
208, 243, 263, 277
202, 252, 236, 301
204, 216, 252, 267
207, 248, 258, 299
187, 246, 226, 287
208, 243, 263, 277
202, 252, 236, 301
174, 237, 221, 270
207, 248, 258, 299
187, 246, 226, 287
177, 212, 223, 264
202, 252, 236, 301
174, 237, 221, 270
195, 206, 228, 262
196, 206, 228, 262
174, 244, 226, 292
203, 252, 236, 301
204, 216, 252, 267
174, 244, 226, 292
187, 246, 225, 287
208, 242, 263, 277
175, 244, 226, 292
174, 236, 221, 270
207, 249, 258, 299
175, 244, 226, 292
177, 212, 223, 264
203, 252, 236, 301
174, 244, 226, 292
196, 206, 228, 262
195, 206, 228, 262
174, 237, 221, 270
202, 252, 236, 301
204, 216, 252, 267
177, 212, 223, 264
187, 246, 226, 287
208, 243, 263, 277
195, 206, 228, 262
174, 237, 221, 270
207, 248, 258, 299
204, 216, 252, 267
177, 212, 223, 264
202, 252, 236, 301
208, 243, 263, 277
216, 208, 251, 266
216, 208, 251, 266
231, 246, 289, 281
222, 255, 257, 306
226, 218, 279, 271
228, 251, 283, 303
204, 250, 247, 293
231, 246, 289, 281
222, 255, 257, 306
191, 240, 242, 275
228, 251, 283, 303
204, 250, 247, 293
194, 214, 245, 268
222, 255, 257, 306
191, 240, 242, 275
216, 208, 251, 266
216, 208, 252, 266
197, 247, 250, 300
222, 255, 257, 306
226, 217, 279, 271
197, 248, 249, 300
205, 250, 247, 292
231, 245, 289, 280
198, 247, 250, 300
191, 240, 242, 275
228, 252, 283, 303
197, 247, 250, 300
194, 214, 245, 268
222, 255, 257, 306
197, 247, 250, 300
216, 208, 252, 266
216, 208, 251, 266
191, 240, 242, 275
222, 255, 257, 306
226, 218, 279, 271
194, 214, 245, 268
204, 250, 247, 293
231, 246, 289, 281
216, 208, 251, 266
191, 240, 242, 275
228, 251, 283, 303
226, 218, 279, 271
194, 214, 245, 268
222, 255, 257, 306
231, 246, 289, 281
241, 209, 277, 270
241, 209, 277, 270
257, 248, 315, 282
246, 257, 281, 311
251, 219, 308, 275
253, 254, 310, 305
224, 252, 272, 298
257, 248, 315, 282
246, 257, 281, 311
210, 243, 265, 278
253, 254, 310, 305
224, 252, 272, 298
215, 216, 270, 273
246, 257, 281, 311
210, 243, 265, 278
241, 209, 277, 270
241, 209, 277, 270
225, 250, 276, 307
246, 257, 282, 311
251, 218, 308, 274
225, 250, 276, 307
224, 253, 272, 298
257, 247, 315, 282
225, 251, 277, 307
210, 243, 265, 278
253, 254, 309, 306
225, 250, 277, 307
215, 216, 271, 273
246, 257, 282, 311
225, 250, 276, 307
241, 209, 277, 270
241, 209, 277, 270
210, 243, 265, 278
246, 257, 281, 311
251, 219, 308, 275
215, 216, 270, 273
224, 252, 272, 298
257, 248, 315, 282
241, 209, 277, 270
210, 243, 265, 278
253, 254, 310, 305
251, 219, 308, 275
215, 216, 270, 273
246, 257, 281, 311
257, 248, 315, 282
269, 210, 306, 272
269, 210, 306, 272
286, 250, 346, 282
273, 259, 307, 313
278, 219, 339, 277
280, 255, 337, 306
246, 255, 299, 302
286, 250, 346, 282
273, 259, 307, 313
233, 246, 291, 281
280, 255, 337, 306
246, 255, 299, 302
239, 218, 298, 275
273, 259, 307, 313
233, 246, 291, 281
269, 210, 306, 272
268, 210, 305, 272
258, 252, 305, 312
273, 259, 306, 313
278, 219, 339, 276
259, 252, 305, 312
246, 255, 298, 302
286, 249, 346, 282
258, 253, 306, 312
233, 246, 291, 281
279, 256, 337, 306
258, 252, 305, 312
239, 217, 298, 275
273, 259, 306, 313
258, 252, 305, 312
268, 210, 305, 272
269, 210, 306, 272
233, 246, 291, 281
273, 259, 307, 313
278, 219, 339, 277
239, 218, 298, 275
246, 255, 299, 302
286, 250, 346, 282
269, 210, 306, 272
233, 246, 291, 281
280, 255, 337, 306
278, 219, 339, 277
239, 218, 298, 275
273, 259, 307, 313
286, 250, 346, 282
299, 211, 335, 273
299, 211, 335, 273
317, 248, 376, 282
300, 260, 334, 313
307, 219, 368, 277
307, 255, 363, 304
272, 256, 327, 305
317, 248, 376, 282
300, 260, 334, 313
259, 248, 318, 282
307, 255, 363, 304
272, 256, 327, 305
266, 219, 327, 277
300, 260, 334, 313
259, 248, 318, 282
299, 211, 335, 273
299, 211, 335, 273
295, 253, 339, 313
301, 260, 334, 314
307, 218, 368, 277
295, 253, 340, 313
271, 256, 327, 305
317, 248, 375, 282
295, 254, 340, 313
259, 248, 318, 282
308, 256, 364, 304
295, 253, 339, 313
266, 218, 327, 277
301, 260, 334, 314
295, 253, 339, 313
299, 211, 335, 273
299, 211, 335, 273
259, 248, 318, 282
300, 260, 334, 313
307, 219, 368, 277
266, 219, 327, 277
272, 256, 327, 305
317, 248, 376, 282
299, 211, 335, 273
259, 248, 318, 282
307, 255, 363, 304
307, 219, 368, 277
266, 219, 327, 277
300, 260, 334, 313
317, 248, 376, 282
329, 210, 365, 272
329, 210, 365, 272
343, 246, 402, 281
328, 259, 362, 313
336, 218, 395, 275
336, 254, 388, 301
298, 255, 355, 306
